4.7875907047e+04 2.1017420000e-01 2.5516657961e-01 1.5919500473e-01 1.5685949909e-02 3.0744461823e-02 2.2442211779e-01 2.8591104143e-01
4.7876450953e+04 2.0835890000e-01 2.5471650577e-01 1.5848616612e-01 1.5540847186e-02 3.0460060485e-02 2.2425644528e-01 2.8517656625e-01
4.7877014686e+04 2.0586510000e-01 2.5425125429e-01 1.5779372183e-01 1.5399090465e-02 3.0182217311e-02 2.2406903697e-01 2.8443347160e-01
4.7877570850e+04 2.0840150000e-01 2.5381870943e-01 1.5710306058e-01 1.5259198167e-02 2.9908028408e-02 2.2391068103e-01 2.8372673784e-01
4.7878229962e+04 3.0490660000e-01 2.5429616635e-01 1.5643750451e-01 1.5123384386e-02 2.9641833397e-02 2.2465433296e-01 2.8393799975e-01
4.7878723376e+04 2.0349500000e-01 2.5382578518e-01 1.5578077774e-01 1.4990012327e-02 2.9380424162e-02 2.2444536102e-01 2.8320620935e-01
4.7879317836e+04 2.3619620000e-01 2.5366404587e-01 1.5506700320e-01 1.4852725164e-02 2.9111341321e-02 2.2455270455e-01 2.8277538719e-01
4.7879831716e+04 2.0156350000e-01 2.5319040455e-01 1.5443323694e-01 1.4724631396e-02 2.8860277537e-02 2.2433012701e-01 2.8205068208e-01
4.7880401073e+04 2.1689860000e-01 2.5286345135e-01 1.5376790538e-01 1.4595003689e-02 2.8606207230e-02 2.2425724412e-01 2.8146965858e-01
4.7881020358e+04 2.5947130000e-01 2.5292245000e-01 1.5307495212e-01 1.4464223402e-02 2.8349877869e-02 2.2457257213e-01 2.8127232787e-01
4.7881605490e+04 2.8109330000e-01 2.5317174956e-01 1.5241288672e-01 1.4337798315e-02 2.8102084697e-02 2.2506966486e-01 2.8127383425e-01
4.7882066451e+04 1.8644909999e-01 2.5258646316e-01 1.5186449512e-01 1.4223413141e-02 2.7877889756e-02 2.2470857340e-01 2.8046435291e-01
4.7882656230e+04 2.3361450000e-01 2.5242148956e-01 1.5120721561e-01 1.4100145560e-02 2.7636285297e-02 2.2478520427e-01 2.8005777486e-01
4.7883197820e+04 2.1997860000e-01 2.5214180948e-01 1.5057823002e-01 1.3980837673e-02 2.7402441839e-02 2.2473936764e-01 2.7954425132e-01
4.7883778795e+04 2.3237870000e-01 2.5197289402e-01 1.4993881851e-01 1.3861848675e-02 2.7169223403e-02 2.2480367061e-01 2.7914211742e-01
4.7884446146e+04 3.0432110000e-01 2.5241652288e-01 1.4937377553e-01 1.3750970634e-02 2.6951902442e-02 2.2546462044e-01 2.7936842532e-01
4.7885144854e+04 3.4561720000e-01 2.5319972185e-01 1.4898260602e-01 1.3657213102e-02 2.6768137681e-02 2.2643158417e-01 2.7996785953e-01
4.7885670347e+04 2.2921910000e-01 2.5299988333e-01 1.4837132386e-01 1.3544386827e-02 2.6546998182e-02 2.2645288515e-01 2.7954688151e-01
4.7886245913e+04 2.2078690000e-01 2.5273366033e-01 1.4778059511e-01 1.3434599556e-02 2.6331815129e-02 2.2640184520e-01 2.7906547546e-01
4.7886769582e+04 1.8738839999e-01 2.5219804344e-01 1.4728655392e-01 1.3334698041e-02 2.6136008161e-02 2.2606203528e-01 2.7833405160e-01
4.7887335956e+04 2.1424040000e-01 2.5188944472e-01 1.4672127740e-01 1.3229412059e-02 2.5929647636e-02 2.2595979708e-01 2.7781909235e-01
4.7887872897e+04 1.9568539999e-01 2.5143618629e-01 1.4621007288e-01 1.3130052149e-02 2.5734902213e-02 2.2570128408e-01 2.7717108850e-01
4.7888455856e+04 2.2214610000e-01 2.5120186560e-01 1.4564269810e-01 1.3026678935e-02 2.5532290712e-02 2.2566957489e-01 2.7673415631e-01
4.7889046515e+04 2.5940840000e-01 2.5126699683e-01 1.4506078521e-01 1.2923041869e-02 2.5329162063e-02 2.2593783476e-01 2.7659615889e-01
4.7889568278e+04 2.1047480001e-01 2.5094579842e-01 1.4452897846e-01 1.2824872983e-02 2.5136751047e-02 2.2580904738e-01 2.7608254947e-01
4.7890175950e+04 2.6035520000e-01 2.5101930937e-01 1.4396122581e-01 1.2724494875e-02 2.4940009954e-02 2.2607929942e-01 2.7595931933e-01
4.7890698979e+04 2.1603629999e-01 2.5074812326e-01 1.4343059343e-01 1.2628359598e-02 2.4751584812e-02 2.2599653844e-01 2.7549970807e-01
4.7891271607e+04 2.1059600000e-01 2.5043926077e-01 1.4291663918e-01 1.2534618448e-02 2.4567852159e-02 2.2587140861e-01 2.7500711293e-01
4.7891819385e+04 1.9490090000e-01 2.5001530382e-01 1.4244793866e-01 1.2445734187e-02 2.4393639007e-02 2.2562166481e-01 2.7440894282e-01
4.7892395626e+04 2.0659770000e-01 2.4968638258e-01 1.4195313210e-01 1.2355434246e-02 2.4216651121e-02 2.2546973145e-01 2.7390303370e-01
4.7892950026e+04 2.0582810000e-01 2.4935662105e-01 1.4146515114e-01 1.2266584290e-02 2.4042505208e-02 2.2531411584e-01 2.7339912626e-01
4.7893679833e+04 3.8984670000e-01 2.5040505448e-01 1.4145004482e-01 1.2219422752e-02 2.3950068594e-02 2.2645498588e-01 2.7435512307e-01
